response_id,last_use,usage_experience,skill_level,lenof | _Lenof,lengthof | _Lengthof,countof | _Countof,nelemsof | _Nelemsof,nelementsof | _Nelementsof,extentof | _Extentof,"`_Keyword` and &lt;stdkeyword.h&gt;",Just `_Keyword`,Lowercase `keyword`,_Lengthof keyword; no macro in header,_Lengthof keyword; lengthof macro,lengthof keyword; no macro in header,_Extentof keyword; no macro in header,_Extentof keyword; extentof macro,extentof keyword; no macro in header,_Lenof keyword; no macro in header,_Lenof keyword; lenof macro,lenof keyword; no macro in header,_Countof keyword; no macro in header,_Countof keyword; countof macro,countof keyword; no macro in header,_Nelemsof keyword; no macro in header,_Nelemsof keyword; nelemsof macro,nelemsof keyword; no macro in header,nelementsof keyword; no macro in header,comment
659,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-3,-1,5,-3,-5,-3,-3,1,3,-1,-3,-1,-3,-5,-3,-3,-5,-3,1,-1,5,-3,-5,-5,-5,
660,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-1,1,3,-1,3,-1,-5,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I don't like keywords that are more than one word without some kind of delimiter between them.  e.g.  extentOf or extent_of is better than extentof.  I despise the '_' prefix.  I prefer fully spelled out words.  e.g. NELEMENTS() is better than NELEMS()
661,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,1,5,3,-3,-3,-3,1,3,5,3,1,5,-3,-3,-3,1,-1,3,1,-1,3,-3,-3,-3,-3,"If we're going to have `lengthof` why not also add `lastof` or `lastindex` which returns the last usable index (i.e., `lengthof(some_array) - 1`)"
662,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,3,3,5,-1,-3,-5,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I think the concern about lenof or lengthof returning the NULL character is valid, considering strlen and friends do NOT include the NULL character."
663,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-5,-5,5,-5,1,-5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,
664,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,-3,3,5,-3,-5,1,1,-5,5,-3,1,1,-3,1,1,-3,-1,-1,-3,3,5,-5,-3,-3,-3,
665,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-1,1,5,1,1,3,5,-5,5,0,0,0,0,3,3,0,0,0,-1,5,5,0,0,1,1,
666,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,1,5,3,-1,-1,-3,5,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
667,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-1,3,5,-5,-3,1,3,1,-1,3,3,1,1,1,-1,-1,-1,-3,5,5,3,-5,-5,-5,-3,"Consider _Arraysizeof / arraysizeof, being explicit is a virtue (even if it is a bit long)."
668,Recently (0 to 2 years ago),20 to 30 years,Academic / Research Software Development,1,5,3,-3,-3,1,3,-3,1,-1,5,3,1,3,1,-3,1,-1,-1,3,1,-5,-5,-5,-5,
669,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,3,1,5,-1,-1,3,3,1,3,-1,1,1,1,3,3,1,3,3,3,5,5,-3,-1,-1,-1,
670,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,5,3,1,-1,-3,-1,3,-5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
671,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,1,3,5,-3,-3,-1,-1,5,5,3,1,3,-1,-3,-1,3,1,3,5,3,5,-3,-5,-3,-3,"I generally dislike having multiple representations of a keyword like `_Thread_local` vs `thread_local`. I prefer just one having one of the two, whichever gets decided on. For backwards compat then that leaves the capitalised version as preferable. Having 2 versions is another ""extra"" piece of domain knowledge you must know as a programmer. It's a small piece of domain knowledge but it's unnecessary and detracts from the actual, writing software to solve a problem."
672,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,-3,-1,3,-5,-5,-3,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
673,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,1,3,5,-3,-3,1,-5,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
674,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,-1,1,3,-1,-3,-3,-5,-3,5,-5,-5,3,-5,-5,-1,-5,-5,1,-5,-5,5,-5,-5,-3,-3,words with _ and caps feel like platform symbols
675,Recently (0 to 2 years ago),10 to 20 years,Hobbyist / Personal Projects,3,5,1,-5,-5,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
676,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,-3,1,5,-3,-3,-5,5,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
677,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,1,5,-5,-5,-3,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
678,Recently (0 to 2 years ago),10 to 20 years,Software Mentor; Professor / Teacher; Trainer,1,1,3,5,3,-1,5,-3,-1,-3,1,-1,-3,-1,-1,-3,3,-3,-3,3,-3,-3,5,1,3,
679,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,3,5,1,-3,-1,-5,3,-5,5,-5,3,5,-5,-3,-1,-5,-1,-1,-5,-3,-3,-5,-5,-5,-5,
680,Recently (0 to 2 years ago),Recently (0 to 2 years),Hobbyist / Personal Projects,-3,-1,5,-3,1,-3,-3,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"„length“ is too ambiguous. „extent“ really does not convey its meaning at all. I'm personlly not a fan of abbreviations, and love lowercase with underscores."
681,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-1,5,3,-5,-5,-5,3,-5,-1,-3,5,3,-5,-3,-1,-5,-3,-1,-5,-3,-1,-5,-5,-5,-5,
682,2 to 5 years ago,5 to 10 years,Professional / Industrial Software Development,1,1,3,-1,-3,-1,5,1,3,-1,3,5,-3,-1,-1,-1,1,3,-1,1,3,-3,-3,-3,-3,
683,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,1,1,-1,-3,-3,5,-3,3,5,1,-3,1,5,3,5,1,-3,1,-1,-5,-1,-3,-5,-3,-3,
684,2 to 5 years ago,Recently (0 to 2 years),Hobbyist / Personal Projects,5,1,-3,1,-1,-5,1,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
685,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,-5,-3,3,-5,-5,-5,0,0,5,-1,-1,-1,-5,-5,-5,-3,-3,-3,1,1,3,-5,-5,-5,-5,amountof / _Amountof ?
686,2 to 5 years ago,5 to 10 years,Professional / Industrial Software Development,1,-1,5,-1,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,
687,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,1,3,5,-5,-5,-5,-1,-1,-3,3,1,5,-5,-5,-5,-3,-3,-3,5,3,0,-3,-3,-3,-3,
688,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,-1,3,5,0,-1,-1,1,1,3,3,3,3,-3,-5,0,-3,-1,-1,3,3,5,-1,-1,-1,-1,
689,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-3,3,5,-1,-3,-1,5,1,-1,1,5,-1,-1,1,-3,-3,-3,-3,1,3,-3,-5,-5,-5,-5,
690,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,5,3,1,-1,-3,-1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
691,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-3,-1,5,-3,-1,-5,5,-5,-1,-5,-1,-1,-5,-5,-5,-5,-3,-3,-5,5,-1,-5,-3,-3,-1,elementsof / _Elementsof
692,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,5,1,3,-1,-3,-3,1,-1,5,-5,-1,1,-5,-3,-3,-5,1,5,-5,1,3,-5,-3,-3,-3,Thank you for this well-structured survey :)
693,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-1,-1,5,-1,-1,-3,-1,3,5,-1,-1,-1,-3,-5,-3,-1,-1,-3,3,1,5,-1,0,-3,-3,
694,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,1,1,5,-1,-3,-3,-1,1,5,1,0,3,-3,0,-1,1,0,3,3,0,5,1,0,-1,-1,
695,Recently (0 to 2 years ago),2 to 5 years,Academic / Research Software Development,1,3,5,-3,-3,-5,-1,-1,5,1,1,3,-3,-3,1,-1,-1,1,1,1,3,-3,-3,-3,-3,
696,Recently (0 to 2 years ago),5 to 10 years,Academic / Research Software Development,5,3,1,-3,-3,-5,-3,-5,5,-5,1,5,-5,-5,-5,-5,1,5,-5,-1,3,-5,-3,-3,-3,
697,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,0,0,3,-3,-1,1,1,3,5,-1,-1,-1,-1,-1,1,-1,-1,-1,3,1,5,-3,-3,-3,-3,
698,2 to 5 years ago,2 to 5 years,Professional / Industrial Software Development,5,-1,3,-5,-3,-3,1,-5,5,-3,-1,-1,-3,-1,-1,-3,1,5,-3,1,3,-5,-5,-5,-3,
699,Recently (0 to 2 years ago),5 to 10 years,Academic / Research Software Development,-1,1,5,-5,-5,3,5,-5,3,1,1,-1,-3,5,5,-3,-1,-5,3,5,5,-1,-1,-5,-5,
700,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,3,3,-3,-3,-1,1,-5,5,-5,1,3,-5,1,-1,-5,1,-1,-5,1,3,-5,-3,-1,-3,"nelenentof is far away from the word I'd type out intuitively while programming, which in my eyes kinda disqualifies it even if it was the most accurate word to describe what the operator does. It's an issue of practicality over accuracy."
701,Recently (0 to 2 years ago),2 to 5 years,Academic / Research Software Development,1,5,3,-3,-1,-3,3,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
702,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-5,1,5,-5,-5,-5,-5,-3,5,-5,-5,1,-5,-5,-5,-5,-5,-5,-5,-5,5,-5,-5,-5,-5,"I like fully spelled-out names. I like ""countof"" the by far the most. While ""lengthof"" consists of full words, ""length"" and ""size"" are often consumed words. The word ""count"" is unique, I love it! Keep up the great work!"
703,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,1,1,5,-3,-5,-3,-5,3,5,-3,-3,-1,-3,-3,-1,-3,-3,-1,3,1,5,-3,-3,-1,-1,"lengthof sounds like ""meters of"" = bad. countof is the best because it's just like sizeof. But I think having 1 version with _Countof, followed by a builtin countof in the next C version would be great too."
704,Recently (0 to 2 years ago),20 to 30 years,Academic / Research Software Development,-5,-5,1,-3,1,-3,-1,-3,3,-5,-5,-5,-5,-3,-3,-5,-5,-5,-3,1,3,-5,-3,-3,1,
705,Recently (0 to 2 years ago),10 to 20 years,(Used to) Attend Standard Committee Meetings,1,1,5,-3,-3,-1,1,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
706,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,-3,-1,5,-5,-5,-3,5,-1,1,-1,1,-1,-1,1,-1,-3,-1,-3,3,5,1,-5,-5,-5,-5,
707,2 to 5 years ago,2 to 5 years,Hobbyist / Personal Projects,-3,1,3,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It isn't clear why we can't just take nelemsof from BSD, so long as the feature has the same semantics as it has in BSD."
708,Recently (0 to 2 years ago),10 to 20 years,Academic / Research Software Development,-1,-1,3,-3,-3,-5,-3,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
709,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,1,-1,5,-5,-5,-3,1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
710,Recently (0 to 2 years ago),10 to 20 years,Software Mentor; Professor / Teacher; Trainer,1,3,1,-1,-1,-5,1,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
711,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,-5,3,3,-3,-3,-1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"whatever it ends up being, i'll personally just use a `#define signed_countof(X) ((ptrdiff_t)countof(X))`"
712,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,1,1,5,-3,-1,-1,3,5,1,3,3,1,1,1,1,3,1,0,5,3,3,-3,-3,-1,1,Length sounds ambiguous with number of chars to my ears. Count somehow sounds more clear.
713,Recently (0 to 2 years ago),2 to 5 years,Software Mentor; Professor / Teacher; Trainer,-3,1,3,-3,-5,3,3,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
714,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-1,1,5,-5,-5,-3,5,-1,5,1,1,1,-5,-5,0,-1,-1,0,3,5,5,-5,-5,-5,-5,
715,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,5,3,-5,1,1,3,5,-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
716,Recently (0 to 2 years ago),20 to 30 years,Hobbyist / Personal Projects,-5,-5,-5,-5,-5,-5,5,1,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,"Please drop the ""of"". It's very silly. _Len or _Length would be great."
717,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,1,1,5,1,1,3,3,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
718,2 to 5 years ago,Recently (0 to 2 years),Professional / Industrial Software Development,-1,1,3,-1,-3,-5,0,-1,0,-1,1,1,-5,-5,-5,-3,-3,-3,-1,5,5,-1,1,1,-1,"nelems() would be better than nelemsof(), to be consistent with nitems()."
719,2 to 5 years ago,2 to 5 years,Professional / Industrial Software Development,-5,-1,0,-3,1,5,1,-1,3,-3,-3,-3,-1,1,5,-5,-5,-5,-1,1,1,-3,-3,-3,-1,
720,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,5,-3,1,-5,-5,-5,5,-5,-1,-5,-3,-3,-5,-5,-5,-5,5,5,-5,1,1,-5,-5,-5,-5,"Thanks for asking!  I prefer snake case to separate words for readability.  This becomes especially important the longer the word gets. nelemementsof looks like noise.  sizeof is ok, size_of would have been better.  For consistenty, it's probably better to juse choose a short word without _ though like lenof.  Not a fan of the _Capital letter convention (opposed to just leaving it lowercase as)."
721,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-3,-1,-3,-5,-5,-1,1,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Please consider ""arraysizeof"" or ""asizeof"" or ""arraysize"""
722,Recently (0 to 2 years ago),2 to 5 years,Academic / Research Software Development,-1,1,3,-5,-3,5,5,-5,3,-3,1,-1,-3,5,3,-3,-1,-1,-3,3,1,-3,1,-1,-3,i think the last line meant to say _Nelementsof
723,2 to 5 years ago,10 to 20 years,Professional / Industrial Software Development,-1,-1,3,-1,1,-3,3,-1,-3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,
724,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,3,3,5,-3,-1,-5,-1,-5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
725,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,1,-1,5,-5,-5,3,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
726,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-1,-1,5,3,1,-1,3,-3,5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,3,5,-1,1,1,-1,
727,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,-3,1,5,3,0,1,3,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
728,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-3,1,5,-1,-1,-1,5,3,0,1,1,1,-1,-1,-1,-1,-3,-3,3,5,1,-1,-1,-1,-1,
729,10 to 20 years ago,5 to 10 years,Software Mentor; Professor / Teacher; Trainer,-1,1,5,0,3,-3,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
730,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-5,-5,-1,-5,-5,-5,5,-5,-5,-5,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,
731,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-1,3,1,1,5,5,1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
732,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,1,1,3,-1,-1,-3,3,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
733,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,3,5,5,3,1,-3,3,3,5,5,5,5,-1,-1,-1,1,1,3,5,5,5,1,1,1,-3,"The null terminator should be counted in strings, like in sizeof. The operator should be typesafe, that means when passed a pointer decayed from an array it should error unlike the sizeof macro that is commonly used which gives the wrong answer."
734,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,3,3,5,1,-1,-1,5,-1,5,1,3,3,-3,-1,-1,1,3,3,3,5,5,-1,1,1,-3,
735,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,3,3,5,3,-1,1,5,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
736,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,3,-1,5,-3,-5,-3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
737,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,-1,5,-5,-5,-3,3,-5,5,-5,-1,-1,-5,-3,-3,-5,-1,1,-5,3,5,-5,-3,-3,-3,
738,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,3,1,0,-3,-5,-1,-1,3,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,
739,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,3,5,3,-3,-3,-5,-3,-3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
740,Recently (0 to 2 years ago),20 to 30 years,Software Mentor; Professor / Teacher; Trainer,-3,3,5,-1,-1,-3,3,-3,5,1,3,5,-5,-3,-1,-5,-3,-1,3,5,5,-3,-1,1,1,Thanks for working on this!
741,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,-1,5,3,-3,-5,1,3,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
742,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-3,-3,1,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
743,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,1,3,5,1,-1,-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
744,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,-3,3,5,-5,-5,-1,5,-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
745,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-5,-5,5,-5,-5,-5,-5,-3,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,1,5,-5,-5,-5,-5,
746,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,3,-3,3,5,-3,-5,-5,-3,0,-5,-5,-3,-5,-5,-3,-5,-5,5,-5,-5,3,-5,-5,3,-5,Why not refer to prior arts? What are these options??
747,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-3,-3,3,3,3,-3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Length is only use for c-string in my head. It's always len=COUNT_OF(cstr)-1;
748,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,-1,3,5,-5,-5,-3,3,-5,3,-3,1,3,-5,-3,-3,-5,-1,1,-5,3,5,-5,-5,-5,-5,
749,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-3,1,5,-1,-3,-5,3,-3,5,-1,1,1,-5,-5,-5,-3,-3,-3,3,5,5,-1,-1,1,-1,"I think the risk of _Lenof/_Lengthof/lenof/lengthof being confused with strlen behavior for string literals (i.e. not including a null-terminator in the count) is enough to set off my alarm bells that such a naming could become a language wart for future C developers. I use ARRAY_COUNT (and CSTR_COUNT defined as (ARRAY_COUNT(array)-1) for string literals) in all of my projects specifically because ""count"" cannot be confused with ""length"", and I have found that this naming has made it much easier for junior developers to understand what is happening under the hood. I also think having some harmonization with MSVC & C# is also a net benefit for the ecosystem as a whole. Overall I strongly prefer either _Countof or countof as the spelling out of the choices mentioned."
750,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,3,5,1,-3,-5,-1,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
751,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-3,-1,5,-1,-3,-3,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
752,Recently (0 to 2 years ago),Recently (0 to 2 years),Hobbyist / Personal Projects,-1,-3,5,-5,-5,-3,-1,-5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
753,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,1,-1,-1,3,1,1,3,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
754,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-1,3,1,-3,-3,5,1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
755,Recently (0 to 2 years ago),5 to 10 years,Software Mentor; Professor / Teacher; Trainer,-1,-3,3,-1,-1,-3,3,-3,3,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,3,3,-1,-1,-1,-1,I bet Committee will choose the most abysmal option anyway :D
756,Recently (0 to 2 years ago),10 to 20 years,Hobbyist / Personal Projects,-3,5,1,-5,-3,-3,1,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sizeof and typeof, and _Alignof use complete dictionary words before 'of'. Consistency aids learning."
757,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-3,5,3,-1,-1,-3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
758,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,5,3,1,-1,-5,1,1,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
759,Recently (0 to 2 years ago),30+ years,Software Mentor; Professor / Teacher; Trainer,1,3,3,-1,-1,-1,-1,5,-5,5,-1,-3,3,-1,-3,1,-1,-3,5,-1,-3,1,-1,-3,-3,"In general, I’m strongly against any alteration of the global, unprefixed namespace at this point; there are enough rules as it is. Chances are whatever it is will be `#if`'d in, b/c compilers won't support this for decades, so chances are the extra macro and header would be pointless machinery."
760,Recently (0 to 2 years ago),10 to 20 years,Hobbyist / Personal Projects,-5,3,5,-5,-5,3,5,3,0,5,5,-1,5,5,-1,-5,-5,-5,5,5,-1,-5,-5,-5,-5,
761,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-1,-3,1,3,-1,-3,-5,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
762,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,5,3,3,-1,-1,-5,-1,3,5,-1,-1,-1,-3,-3,-3,3,3,5,1,0,1,-3,-3,-1,-3,
763,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-1,-1,-1,-1,-1,-1,1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_Array_size
764,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-1,1,3,-1,-1,1,-1,-3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,
765,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,3,5,5,-1,1,-3,3,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
766,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,-5,-5,5,3,1,-3,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lenof(""hello"") != strlen(""hello"") would be very confusing; pity for nitems(""hello"")"
767,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-5,3,5,-5,-5,-5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
768,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-5,5,5,-5,-5,-5,-1,-1,5,3,3,5,-5,-5,-5,-5,-5,-5,3,3,5,-5,-5,-5,-5,"We already have __counted_by() for FAM. Naming should remain consistent. If __counted_by() is preserved, countof() should be favored. I strongly lengthof() as it sound more natural though. This would require renaming __counted_by with something better for FAM. A lengthof attribute for would be great too."
769,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,3,1,5,1,-1,-3,5,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
770,Recently (0 to 2 years ago),2 to 5 years,Academic / Research Software Development,-3,-5,5,1,-1,3,-1,-3,1,-5,-3,-3,-5,1,1,-5,-1,-1,-5,3,5,-5,-1,-1,-5,
